REF_DATE,GEO,DGUID,Census year (2),Housing indicators (9),Coordinate,Tenure (4):Total - Tenure[1],Symbol,Tenure (4):Owner[2],Symbol,Tenure (4):Renter[3],Symbol,"Tenure (4):Dwelling provided by the local government, First Nation or Indian band[4]",Symbol
2021,"Ottawa - Gatineau (CMA), Ont./Que.",2021S0503505,2021,Suitability: unsuitable housing,81.1.4,28360,,8745,,19620,,0,
2021,"Ottawa - Gatineau (CMA), Ont./Que.",2021S0503505,2021,Percent of households in unsuitable housing,81.1.5,4.7,,2.2,,9.4,,0.0,
2021,"Ottawa - Gatineau (CMA), Ont./Que.",2021S0503505,2021,Affordability: unaffordable housing,81.1.6,110775,,42915,,67865,,0,
2021,"Ottawa - Gatineau (CMA), Ont./Que.",2021S0503505,2021,Percent of households in unaffordable housing,81.1.7,18.4,,10.9,,32.7,,0.0,
2021,"Ottawa - Gatineau (CMA), Ont./Que.",2021S0503505,2021,Core housing need: in core housing need,81.1.8,55250,,14740,,40510,,0,
2021,"Ottawa - Gatineau (CMA), Ont./Que.",2021S0503505,2021,Percent of households in core housing need,81.1.9,9.4,,3.8,,20.3,,0.0,
2021,"Ottawa - Gatineau (CMA), Ont./Que.",2021S0503505,2016,Total - Housing indicators,81.2.1,554900,,372125,,182775,,0,
2021,"Ottawa - Gatineau (CMA), Ont./Que.",2021S0503505,2016,Adequacy: inadequate housing,81.2.2,31130,,16500,,14635,,0,
2021,"Ottawa - Gatineau (CMA), Ont./Que.",2021S0503505,2016,Percent of households in inadequate housing,81.2.3,5.6,,4.4,,8.0,,0.0,
2021,"Ottawa - Gatineau (CMA), Ont./Que.",2021S0503505,2016,Suitability: unsuitable housing,81.2.4,22445,,7730,,14720,,0,
2021,"Ottawa - Gatineau (CMA), Ont./Que.",2021S0503505,2016,Percent of households in unsuitable housing,81.2.5,4.0,,2.1,,8.1,,0.0,
2021,"Ottawa - Gatineau (CMA), Ont./Que.",2021S0503505,2016,Affordability: unaffordable housing,81.2.6,124040,,49875,,74170,,0,
2021,"Ottawa - Gatineau (CMA), Ont./Que.",2021S0503505,2016,Percent of households in unaffordable housing,81.2.7,22.4,,13.5,,40.6,,0.0,
2021,"Ottawa - Gatineau (CMA), Ont./Que.",2021S0503505,2016,Core housing need: in core housing need,81.2.8,63120,,16810,,46310,,0,
2021,"Ottawa - Gatineau (CMA), Ont./Que.",2021S0503505,2016,Percent of households in core housing need,81.2.9,11.8,,4.6,,27.2,,0.0,
2021,"Owen Sound (CA), Ont.",2021S0504566,2021,Total - Housing indicators,82.1.1,14390,,9920,,4470,,0,
2021,"Owen Sound (CA), Ont.",2021S0504566,2021,Adequacy: inadequate housing,82.1.2,975,,625,,355,,0,
2021,"Owen Sound (CA), Ont.",2021S0504566,2021,Percent of households in inadequate housing,82.1.3,6.8,,6.3,,7.9,,0.0,
2021,"Owen Sound (CA), Ont.",2021S0504566,2021,Suitability: unsuitable housing,82.1.4,415,,150,,270,,0,
2021,"Owen Sound (CA), Ont.",2021S0504566,2021,Percent of households in unsuitable housing,82.1.5,2.9,,1.5,,6.0,,0.0,
2021,"Owen Sound (CA), Ont.",2021S0504566,2021,Affordability: unaffordable housing,82.1.6,2875,,1190,,1680,,0,
2021,"Owen Sound (CA), Ont.",2021S0504566,2021,Percent of households in unaffordable housing,82.1.7,20.3,,12.2,,37.8,,0.0,
2021,"Owen Sound (CA), Ont.",2021S0504566,2021,Core housing need: in core housing need,82.1.8,1270,,370,,905,,0,
2021,"Owen Sound (CA), Ont.",2021S0504566,2021,Percent of households in core housing need,82.1.9,9.1,,3.8,,20.8,,0.0,
2021,"Owen Sound (CA), Ont.",2021S0504566,2016,Total - Housing indicators,82.2.1,13890,,9420,,4470,,0,
2021,"Owen Sound (CA), Ont.",2021S0504566,2016,Adequacy: inadequate housing,82.2.2,1020,,600,,415,,0,
2021,"Owen Sound (CA), Ont.",2021S0504566,2016,Percent of households in inadequate housing,82.2.3,7.3,,6.4,,9.3,,0.0,
2021,"Owen Sound (CA), Ont.",2021S0504566,2016,Suitability: unsuitable housing,82.2.4,310,,95,,215,,0,
2021,"Owen Sound (CA), Ont.",2021S0504566,2016,Percent of households in unsuitable housing,82.2.5,2.2,,1.0,,4.8,,0.0,
2021,"Owen Sound (CA), Ont.",2021S0504566,2016,Affordability: unaffordable housing,82.2.6,3500,,1340,,2165,,0,
2021,"Owen Sound (CA), Ont.",2021S0504566,2016,Percent of households in unaffordable housing,82.2.7,25.6,,14.5,,48.5,,0.0,
2021,"Owen Sound (CA), Ont.",2021S0504566,2016,Core housing need: in core housing need,82.2.8,1855,,460,,1395,,0,
2021,"Owen Sound (CA), Ont.",2021S0504566,2016,Percent of households in core housing need,82.2.9,13.9,,5.1,,32.5,,0.0,
2021,"Pembroke (CA), Ont.",2021S0504515,2021,Total - Housing indicators,83.1.1,10260,,7045,,3210,,0,
2021,"Pembroke (CA), Ont.",2021S0504515,2021,Adequacy: inadequate housing,83.1.2,790,,430,,355,,0,
2021,"Pembroke (CA), Ont.",2021S0504515,2021,Percent of households in inadequate housing,83.1.3,7.7,,6.1,,11.1,,0.0,
2021,"Pembroke (CA), Ont.",2021S0504515,2021,Suitability: unsuitable housing,83.1.4,290,,130,,155,,0,
2021,"Pembroke (CA), Ont.",2021S0504515,2021,Percent of households in unsuitable housing,83.1.5,2.8,,1.8,,4.8,,0.0,
2021,"Pembroke (CA), Ont.",2021S0504515,2021,Affordability: unaffordable housing,83.1.6,1795,,655,,1145,,0,
2021,"Pembroke (CA), Ont.",2021S0504515,2021,Percent of households in unaffordable housing,83.1.7,17.7,,9.4,,35.8,,0.0,
2021,"Pembroke (CA), Ont.",2021S0504515,2021,Core housing need: in core housing need,83.1.8,900,,195,,710,,0,
2021,"Pembroke (CA), Ont.",2021S0504515,2021,Percent of households in core housing need,83.1.9,9.0,,2.8,,22.5,,0.0,
2021,"Pembroke (CA), Ont.",2021S0504515,2016,Total - Housing indicators,83.2.1,9915,,6915,,3000,,0,
2021,"Pembroke (CA), Ont.",2021S0504515,2016,Adequacy: inadequate housing,83.2.2,900,,575,,330,,0,
2021,"Pembroke (CA), Ont.",2021S0504515,2016,Percent of households in inadequate housing,83.2.3,9.1,,8.3,,11.0,,0.0,
2021,"Pembroke (CA), Ont.",2021S0504515,2016,Suitability: unsuitable housing,83.2.4,230,,110,,120,,0,
2021,"Pembroke (CA), Ont.",2021S0504515,2016,Percent of households in unsuitable housing,83.2.5,2.3,,1.6,,4.0,,0.0,
2021,"Pembroke (CA), Ont.",2021S0504515,2016,Affordability: unaffordable housing,83.2.6,2595,,1085,,1510,,0,
2021,"Pembroke (CA), Ont.",2021S0504515,2016,Percent of households in unaffordable housing,83.2.7,26.4,,15.9,,50.5,,0.0,
2021,"Pembroke (CA), Ont.",2021S0504515,2016,Core housing need: in core housing need,83.2.8,1625,,435,,1195,,0,
2021,"Pembroke (CA), Ont.",2021S0504515,2016,Percent of households in core housing need,83.2.9,16.9,,6.4,,41.9,,0.0,
2021,"Petawawa (CA), Ont.",2021S0504516,2021,Total - Housing indicators,84.1.1,6760,,4345,,2420,,0,
2021,"Petawawa (CA), Ont.",2021S0504516,2021,Adequacy: inadequate housing,84.1.2,395,,210,,185,,0,
2021,"Petawawa (CA), Ont.",2021S0504516,2021,Percent of households in inadequate housing,84.1.3,5.8,,4.8,,7.6,,0.0,
2021,"Petawawa (CA), Ont.",2021S0504516,2021,Suitability: unsuitable housing,84.1.4,135,,55,,80,,0,
2021,"Petawawa (CA), Ont.",2021S0504516,2021,Percent of households in unsuitable housing,84.1.5,2.0,,1.3,,3.3,,0.0,
2021,"Petawawa (CA), Ont.",2021S0504516,2021,Affordability: unaffordable housing,84.1.6,575,,230,,345,,0,
2021,"Petawawa (CA), Ont.",2021S0504516,2021,Percent of households in unaffordable housing,84.1.7,8.5,,5.3,,14.3,,0.0,
2021,"Petawawa (CA), Ont.",2021S0504516,2021,Core housing need: in core housing need,84.1.8,140,,25,,110,,0,
2021,"Petawawa (CA), Ont.",2021S0504516,2021,Percent of households in core housing need,84.1.9,2.1,,0.6,,4.6,,0.0,
2021,"Petawawa (CA), Ont.",2021S0504516,2016,Total - Housing indicators,84.2.1,6335,,4115,,2220,,0,
2021,"Petawawa (CA), Ont.",2021S0504516,2016,Adequacy: inadequate housing,84.2.2,485,,240,,240,,0,
2021,"Petawawa (CA), Ont.",2021S0504516,2016,Percent of households in inadequate housing,84.2.3,7.7,,5.8,,10.8,,0.0,
2021,"Petawawa (CA), Ont.",2021S0504516,2016,Suitability: unsuitable housing,84.2.4,125,,70,,55,,0,
2021,"Petawawa (CA), Ont.",2021S0504516,2016,Percent of households in unsuitable housing,84.2.5,2.0,,1.7,,2.5,,0.0,
2021,"Petawawa (CA), Ont.",2021S0504516,2016,Affordability: unaffordable housing,84.2.6,740,,395,,340,,0,
2021,"Petawawa (CA), Ont.",2021S0504516,2016,Percent of households in unaffordable housing,84.2.7,11.7,,9.6,,15.3,,0.0,
2021,"Petawawa (CA), Ont.",2021S0504516,2016,Core housing need: in core housing need,84.2.8,320,,105,,210,,0,
2021,"Petawawa (CA), Ont.",2021S0504516,2016,Percent of households in core housing need,84.2.9,5.1,,2.6,,9.5,,0.0,
2021,"Peterborough (CMA), Ont.",2021S0503529,2021,Total - Housing indicators,85.1.1,53370,,37120,,16185,,65,
2021,"Peterborough (CMA), Ont.",2021S0503529,2021,Adequacy: inadequate housing,85.1.2,3290,,1755,,1530,,0,
2021,"Peterborough (CMA), Ont.",2021S0503529,2021,Percent of households in inadequate housing,85.1.3,6.2,,4.7,,9.5,,0.0,
2021,"Peterborough (CMA), Ont.",2021S0503529,2021,Suitability: unsuitable housing,85.1.4,1725,,625,,1095,,0,
2021,"Peterborough (CMA), Ont.",2021S0503529,2021,Percent of households in unsuitable housing,85.1.5,3.2,,1.7,,6.8,,0.0,
2021,"Peterborough (CMA), Ont.",2021S0503529,2021,Affordability: unaffordable housing,85.1.6,11490,,4605,,6885,,0,
2021,"Peterborough (CMA), Ont.",2021S0503529,2021,Percent of households in unaffordable housing,85.1.7,22.1,,12.8,,43.0,,0.0,
2021,"Peterborough (CMA), Ont.",2021S0503529,2021,Core housing need: in core housing need,85.1.8,5930,,1610,,4320,,0,
2021,"Peterborough (CMA), Ont.",2021S0503529,2021,Percent of households in core housing need,85.1.9,11.6,,4.5,,27.8,,0.0,
2021,"Peterborough (CMA), Ont.",2021S0503529,2016,Total - Housing indicators,85.2.1,50530,,35755,,14770,,10,
2021,"Peterborough (CMA), Ont.",2021S0503529,2016,Adequacy: inadequate housing,85.2.2,3305,,1945,,1355,,10,
2021,"Peterborough (CMA), Ont.",2021S0503529,2016,Percent of households in inadequate housing,85.2.3,6.5,,5.4,,9.2,,100.0,
2021,"Peterborough (CMA), Ont.",2021S0503529,2016,Suitability: unsuitable housing,85.2.4,1305,,515,,790,,0,
2021,"Peterborough (CMA), Ont.",2021S0503529,2016,Percent of households in unsuitable housing,85.2.5,2.6,,1.4,,5.3,,0.0,
2021,"Peterborough (CMA), Ont.",2021S0503529,2016,Affordability: unaffordable housing,85.2.6,13295,,5615,,7675,,0,
2021,"Peterborough (CMA), Ont.",2021S0503529,2016,Percent of households in unaffordable housing,85.2.7,27.0,,16.2,,52.5,,0.0,
2021,"Peterborough (CMA), Ont.",2021S0503529,2016,Core housing need: in core housing need,85.2.8,7220,,2110,,5110,,0,
2021,"Peterborough (CMA), Ont.",2021S0503529,2016,Percent of households in core housing need,85.2.9,15.1,,6.2,,37.1,,0.0,
2021,"Port Hope (CA), Ont.",2021S0504528,2021,Total - Housing indicators,86.1.1,7320,,5735,,1580,,0,
2021,"Port Hope (CA), Ont.",2021S0504528,2021,Adequacy: inadequate housing,86.1.2,455,,330,,120,,0,
2021,"Port Hope (CA), Ont.",2021S0504528,2021,Percent of households in inadequate housing,86.1.3,6.2,,5.8,,7.6,,0.0,
2021,"Port Hope (CA), Ont.",2021S0504528,2021,Suitability: unsuitable housing,86.1.4,280,,160,,125,,0,
2021,"Port Hope (CA), Ont.",2021S0504528,2021,Percent of households in unsuitable housing,86.1.5,3.8,,2.8,,7.9,,0.0,
2021,"Port Hope (CA), Ont.",2021S0504528,2021,Affordability: unaffordable housing,86.1.6,1505,,780,,720,,0,
2021,"Port Hope (CA), Ont.",2021S0504528,2021,Percent of households in unaffordable housing,86.1.7,20.9,,13.9,,45.6,,0.0,
2021,"Port Hope (CA), Ont.",2021S0504528,2021,Core housing need: in core housing need,86.1.8,925,,385,,535,,0,
2021,"Port Hope (CA), Ont.",2021S0504528,2021,Percent of households in core housing need,86.1.9,13.1,,6.9,,35.1,,0.0,
2021,"Port Hope (CA), Ont.",2021S0504528,2016,Total - Housing indicators,86.2.1,7075,,5540,,1535,,0,
2021,"Port Hope (CA), Ont.",2021S0504528,2016,Adequacy: inadequate housing,86.2.2,535,,375,,165,,0,
2021,"Port Hope (CA), Ont.",2021S0504528,2016,Percent of households in inadequate housing,86.2.3,7.6,,6.8,,10.7,,0.0,
2021,"Port Hope (CA), Ont.",2021S0504528,2016,Suitability: unsuitable housing,86.2.4,220,,95,,125,,0,
2021,"Port Hope (CA), Ont.",2021S0504528,2016,Percent of households in unsuitable housing,86.2.5,3.1,,1.7,,8.1,,0.0,
2021,"Port Hope (CA), Ont.",2021S0504528,2016,Affordability: unaffordable housing,86.2.6,1665,,910,,755,,0,
2021,"Port Hope (CA), Ont.",2021S0504528,2016,Percent of households in unaffordable housing,86.2.7,24.0,,16.8,,49.5,,0.0,
2021,"Port Hope (CA), Ont.",2021S0504528,2016,Core housing need: in core housing need,86.2.8,1010,,420,,590,,0,
2021,"Port Hope (CA), Ont.",2021S0504528,2016,Percent of households in core housing need,86.2.9,14.8,,7.8,,40.5,,0.0,
2021,"Sarnia (CA), Ont.",2021S0504562,2021,Total - Housing indicators,87.1.1,42580,,30835,,11615,,135,
2021,"Sarnia (CA), Ont.",2021S0504562,2021,Adequacy: inadequate housing,87.1.2,2830,,1650,,1160,,20,
2021,"Sarnia (CA), Ont.",2021S0504562,2021,Percent of households in inadequate housing,87.1.3,6.6,,5.4,,10.0,,14.8,
2021,"Sarnia (CA), Ont.",2021S0504562,2021,Suitability: unsuitable housing,87.1.4,1145,,395,,740,,10,
2021,"Sarnia (CA), Ont.",2021S0504562,2021,Percent of households in unsuitable housing,87.1.5,2.7,,1.3,,6.4,,7.4,
2021,"Sarnia (CA), Ont.",2021S0504562,2021,Affordability: unaffordable housing,87.1.6,6695,,2480,,4215,,0,
2021,"Sarnia (CA), Ont.",2021S0504562,2021,Percent of households in unaffordable housing,87.1.7,16.1,,8.2,,36.7,,0.0,
2021,"Sarnia (CA), Ont.",2021S0504562,2021,Core housing need: in core housing need,87.1.8,3685,,1020,,2670,,0,
2021,"Sarnia (CA), Ont.",2021S0504562,2021,Percent of households in core housing need,87.1.9,9.0,,3.4,,23.8,,0.0,
2021,"Sarnia (CA), Ont.",2021S0504562,2016,Total - Housing indicators,87.2.1,41990,,30275,,11625,,85,
2021,"Sarnia (CA), Ont.",2021S0504562,2016,Adequacy: inadequate housing,87.2.2,2935,,1690,,1220,,20,
2021,"Sarnia (CA), Ont.",2021S0504562,2016,Percent of households in inadequate housing,87.2.3,7.0,,5.6,,10.5,,23.5,
2021,"Sarnia (CA), Ont.",2021S0504562,2016,Suitability: unsuitable housing,87.2.4,900,,395,,495,,10,
2021,"Sarnia (CA), Ont.",2021S0504562,2016,Percent of households in unsuitable housing,87.2.5,2.1,,1.3,,4.3,,11.8,
2021,"Sarnia (CA), Ont.",2021S0504562,2016,Affordability: unaffordable housing,87.2.6,8390,,3025,,5360,,0,
2021,"Sarnia (CA), Ont.",2021S0504562,2016,Percent of households in unaffordable housing,87.2.7,20.4,,10.2,,46.4,,0.0,
2021,"Sarnia (CA), Ont.",2021S0504562,2016,Core housing need: in core housing need,87.2.8,5200,,1325,,3880,,0,
2021,"Sarnia (CA), Ont.",2021S0504562,2016,Percent of households in core housing need,87.2.9,12.9,,4.5,,35.2,,0.0,
2021,"Sault Ste. Marie (CA), Ont.",2021S0504590,2021,Total - Housing indicators,88.1.1,34420,,23825,,10430,,165,
2021,"Sault Ste. Marie (CA), Ont.",2021S0504590,2021,Adequacy: inadequate housing,88.1.2,2500,,1585,,895,,25,
2021,"Sault Ste. Marie (CA), Ont.",2021S0504590,2021,Percent of households in inadequate housing,88.1.3,7.3,,6.7,,8.6,,15.2,
2021,"Sault Ste. Marie (CA), Ont.",2021S0504590,2021,Suitability: unsuitable housing,88.1.4,950,,320,,605,,30,
2021,"Sault Ste. Marie (CA), Ont.",2021S0504590,2021,Percent of households in unsuitable housing,88.1.5,2.8,,1.3,,5.8,,18.2,
2021,"Sault Ste. Marie (CA), Ont.",2021S0504590,2021,Affordability: unaffordable housing,88.1.6,5335,,1810,,3525,,0,
2021,"Sault Ste. Marie (CA), Ont.",2021S0504590,2021,Percent of households in unaffordable housing,88.1.7,15.8,,7.7,,34.1,,0.0,
2021,"Sault Ste. Marie (CA), Ont.",2021S0504590,2021,Core housing need: in core housing need,88.1.8,2285,,660,,1625,,0,
2021,"Sault Ste. Marie (CA), Ont.",2021S0504590,2021,Percent of households in core housing need,88.1.9,6.8,,2.8,,16.0,,0.0,
2021,"Sault Ste. Marie (CA), Ont.",2021S0504590,2016,Total - Housing indicators,88.2.1,34530,,24110,,10375,,45,
2021,"Sault Ste. Marie (CA), Ont.",2021S0504590,2016,Adequacy: inadequate housing,88.2.2,2435,,1530,,900,,10,
2021,"Sault Ste. Marie (CA), Ont.",2021S0504590,2016,Percent of households in inadequate housing,88.2.3,7.1,,6.3,,8.7,,22.2,
2021,"Sault Ste. Marie (CA), Ont.",2021S0504590,2016,Suitability: unsuitable housing,88.2.4,740,,365,,375,,0,
2021,"Sault Ste. Marie (CA), Ont.",2021S0504590,2016,Percent of households in unsuitable housing,88.2.5,2.1,,1.5,,3.6,,0.0,
2021,"Sault Ste. Marie (CA), Ont.",2021S0504590,2016,Affordability: unaffordable housing,88.2.6,7090,,2420,,4675,,0,
2021,"Sault Ste. Marie (CA), Ont.",2021S0504590,2016,Percent of households in unaffordable housing,88.2.7,20.8,,10.2,,45.3,,0.0,
2021,"Sault Ste. Marie (CA), Ont.",2021S0504590,2016,Core housing need: in core housing need,88.2.8,3465,,775,,2685,,0,
2021,"Sault Ste. Marie (CA), Ont.",2021S0504590,2016,Percent of households in core housing need,88.2.9,10.4,,3.3,,27.0,,0.0,
2021,"St. Catharines - Niagara (CMA), Ont.",2021S0503539,2021,Total - Housing indicators,89.1.1,179225,,128010,,51210,,0,
2021,"St. Catharines - Niagara (CMA), Ont.",2021S0503539,2021,Adequacy: inadequate housing,89.1.2,10035,,5915,,4120,,0,
2021,"St. Catharines - Niagara (CMA), Ont.",2021S0503539,2021,Percent of households in inadequate housing,89.1.3,5.6,,4.6,,8.0,,0.0,
2021,"St. Catharines - Niagara (CMA), Ont.",2021S0503539,2021,Suitability: unsuitable housing,89.1.4,6750,,2915,,3835,,0,
2021,"St. Catharines - Niagara (CMA), Ont.",2021S0503539,2021,Percent of households in unsuitable housing,89.1.5,3.8,,2.3,,7.5,,0.0,
2021,"St. Catharines - Niagara (CMA), Ont.",2021S0503539,2021,Affordability: unaffordable housing,89.1.6,38620,,18550,,20070,,0,
2021,"St. Catharines - Niagara (CMA), Ont.",2021S0503539,2021,Percent of households in unaffordable housing,89.1.7,21.7,,14.6,,39.5,,0.0,
2021,"St. Catharines - Niagara (CMA), Ont.",2021S0503539,2021,Core housing need: in core housing need,89.1.8,18550,,6395,,12155,,0,
2021,"St. Catharines - Niagara (CMA), Ont.",2021S0503539,2021,Percent of households in core housing need,89.1.9,10.6,,5.1,,24.7,,0.0,
2021,"St. Catharines - Niagara (CMA), Ont.",2021S0503539,2016,Total - Housing indicators,89.2.1,168485,,122750,,45735,,0,
2021,"St. Catharines - Niagara (CMA), Ont.",2021S0503539,2016,Adequacy: inadequate housing,89.2.2,10880,,6500,,4380,,0,
2021,"St. Catharines - Niagara (CMA), Ont.",2021S0503539,2016,Percent of households in inadequate housing,89.2.3,6.5,,5.3,,9.6,,0.0,
2021,"St. Catharines - Niagara (CMA), Ont.",2021S0503539,2016,Suitability: unsuitable housing,89.2.4,5180,,2440,,2735,,0,
2021,"St. Catharines - Niagara (CMA), Ont.",2021S0503539,2016,Percent of households in unsuitable housing,89.2.5,3.1,,2.0,,6.0,,0.0,
2021,"St. Catharines - Niagara (CMA), Ont.",2021S0503539,2016,Affordability: unaffordable housing,89.2.6,42560,,20420,,22145,,0,
2021,"St. Catharines - Niagara (CMA), Ont.",2021S0503539,2016,Percent of households in unaffordable housing,89.2.7,25.4,,16.8,,48.5,,0.0,
2021,"St. Catharines - Niagara (CMA), Ont.",2021S0503539,2016,Core housing need: in core housing need,89.2.8,22665,,7530,,15135,,0,
2021,"St. Catharines - Niagara (CMA), Ont.",2021S0503539,2016,Percent of households in core housing need,89.2.9,13.9,,6.3,,34.9,,0.0,
2021,"Stratford (CA), Ont.",2021S0504553,2021,Total - Housing indicators,90.1.1,14745,,9700,,5040,,0,
2021,"Stratford (CA), Ont.",2021S0504553,2021,Adequacy: inadequate housing,90.1.2,835,,435,,395,,0,
2021,"Stratford (CA), Ont.",2021S0504553,2021,Percent of households in inadequate housing,90.1.3,5.7,,4.5,,7.8,,0.0,
2021,"Stratford (CA), Ont.",2021S0504553,2021,Suitability: unsuitable housing,90.1.4,475,,215,,265,,0,
2021,"Stratford (CA), Ont.",2021S0504553,2021,Percent of households in unsuitable housing,90.1.5,3.2,,2.2,,5.3,,0.0,
2021,"Stratford (CA), Ont.",2021S0504553,2021,Affordability: unaffordable housing,90.1.6,2920,,1125,,1800,,0,
2021,"Stratford (CA), Ont.",2021S0504553,2021,Percent of households in unaffordable housing,90.1.7,19.9,,11.6,,35.8,,0.0,
2021,"Stratford (CA), Ont.",2021S0504553,2021,Core housing need: in core housing need,90.1.8,1055,,270,,780,,0,
2021,"Stratford (CA), Ont.",2021S0504553,2021,Percent of households in core housing need,90.1.9,7.3,,2.8,,15.9,,0.0,
2021,"Stratford (CA), Ont.",2021S0504553,2016,Total - Housing indicators,90.2.1,13860,,9245,,4615,,0,
2021,"Stratford (CA), Ont.",2021S0504553,2016,Adequacy: inadequate housing,90.2.2,830,,435,,390,,0,
2021,"Stratford (CA), Ont.",2021S0504553,2016,Percent of households in inadequate housing,90.2.3,6.0,,4.7,,8.5,,0.0,
2021,"Stratford (CA), Ont.",2021S0504553,2016,Suitability: unsuitable housing,90.2.4,355,,200,,150,,0,
2021,"Stratford (CA), Ont.",2021S0504553,2016,Percent of households in unsuitable housing,90.2.5,2.6,,2.2,,3.3,,0.0,
2021,"Stratford (CA), Ont.",2021S0504553,2016,Affordability: unaffordable housing,90.2.6,3135,,1285,,1855,,0,
2021,"Stratford (CA), Ont.",2021S0504553,2016,Percent of households in unaffordable housing,90.2.7,22.7,,13.9,,40.2,,0.0,
2021,"Stratford (CA), Ont.",2021S0504553,2016,Core housing need: in core housing need,90.2.8,1410,,285,,1125,,0,
2021,"Stratford (CA), Ont.",2021S0504553,2016,Percent of households in core housing need,90.2.9,10.4,,3.1,,25.1,,0.0,
2021,"Thunder Bay (CMA), Ont.",2021S0503595,2021,Total - Housing indicators,91.1.1,54205,,38140,,16005,,65,
2021,"Thunder Bay (CMA), Ont.",2021S0503595,2021,Adequacy: inadequate housing,91.1.2,4150,,2785,,1345,,15,
2021,"Thunder Bay (CMA), Ont.",2021S0503595,2021,Percent of households in inadequate housing,91.1.3,7.7,,7.3,,8.4,,23.1,
2021,"Thunder Bay (CMA), Ont.",2021S0503595,2021,Suitability: unsuitable housing,91.1.4,1740,,640,,1090,,10,
2021,"Thunder Bay (CMA), Ont.",2021S0503595,2021,Percent of households in unsuitable housing,91.1.5,3.2,,1.7,,6.8,,15.4,
2021,"Thunder Bay (CMA), Ont.",2021S0503595,2021,Affordability: unaffordable housing,91.1.6,8150,,3360,,4790,,0,
2021,"Thunder Bay (CMA), Ont.",2021S0503595,2021,Percent of households in unaffordable housing,91.1.7,15.2,,8.9,,30.2,,0.0,
2021,"Thunder Bay (CMA), Ont.",2021S0503595,2021,Core housing need: in core housing need,91.1.8,4430,,1375,,3050,,0,
2021,"Thunder Bay (CMA), Ont.",2021S0503595,2021,Percent of households in core housing need,91.1.9,8.4,,3.7,,19.7,,0.0,
2021,"Thunder Bay (CMA), Ont.",2021S0503595,2016,Total - Housing indicators,91.2.1,52545,,37795,,14725,,20,
2021,"Thunder Bay (CMA), Ont.",2021S0503595,2016,Adequacy: inadequate housing,91.2.2,3810,,2460,,1355,,0,
2021,"Thunder Bay (CMA), Ont.",2021S0503595,2016,Percent of households in inadequate housing,91.2.3,7.3,,6.5,,9.2,,0.0,
2021,"Thunder Bay (CMA), Ont.",2021S0503595,2016,Suitability: unsuitable housing,91.2.4,1495,,645,,845,,0,
2021,"Thunder Bay (CMA), Ont.",2021S0503595,2016,Percent of households in unsuitable housing,91.2.5,2.8,,1.7,,5.7,,0.0,
2021,"Thunder Bay (CMA), Ont.",2021S0503595,2016,Affordability: unaffordable housing,91.2.6,10060,,3800,,6255,,0,
2021,"Thunder Bay (CMA), Ont.",2021S0503595,2016,Percent of households in unaffordable housing,91.2.7,19.3,,10.2,,42.6,,0.0,
2021,"Thunder Bay (CMA), Ont.",2021S0503595,2016,Core housing need: in core housing need,91.2.8,6195,,1660,,4540,,0,
2021,"Thunder Bay (CMA), Ont.",2021S0503595,2016,Percent of households in core housing need,91.2.9,12.2,,4.5,,32.4,,0.0,
2021,"Tillsonburg (CA), Ont.",2021S0504546,2021,Total - Housing indicators,92.1.1,8230,,5830,,2405,,0,
2021,"Tillsonburg (CA), Ont.",2021S0504546,2021,Adequacy: inadequate housing,92.1.2,290,,175,,110,,0,
2021,"Tillsonburg (CA), Ont.",2021S0504546,2021,Percent of households in inadequate housing,92.1.3,3.5,,3.0,,4.6,,0.0,
2021,"Tillsonburg (CA), Ont.",2021S0504546,2021,Suitability: unsuitable housing,92.1.4,255,,95,,160,,0,
2021,"Tillsonburg (CA), Ont.",2021S0504546,2021,Percent of households in unsuitable housing,92.1.5,3.1,,1.6,,6.7,,0.0,
2021,"Tillsonburg (CA), Ont.",2021S0504546,2021,Affordability: unaffordable housing,92.1.6,1450,,510,,940,,0,
2021,"Tillsonburg (CA), Ont.",2021S0504546,2021,Percent of households in unaffordable housing,92.1.7,17.7,,8.8,,39.3,,0.0,
2021,"Tillsonburg (CA), Ont.",2021S0504546,2021,Core housing need: in core housing need,92.1.8,500,,125,,380,,0,
2021,"Tillsonburg (CA), Ont.",2021S0504546,2021,Percent of households in core housing need,92.1.9,6.2,,2.2,,16.6,,0.0,
2021,"Tillsonburg (CA), Ont.",2021S0504546,2016,Total - Housing indicators,92.2.1,7125,,4965,,2160,,0,
2021,"Tillsonburg (CA), Ont.",2021S0504546,2016,Adequacy: inadequate housing,92.2.2,370,,215,,155,,0,
2021,"Tillsonburg (CA), Ont.",2021S0504546,2016,Percent of households in inadequate housing,92.2.3,5.2,,4.3,,7.2,,0.0,
2021,"Tillsonburg (CA), Ont.",2021S0504546,2016,Suitability: unsuitable housing,92.2.4,165,,70,,90,,0,
2021,"Tillsonburg (CA), Ont.",2021S0504546,2016,Percent of households in unsuitable housing,92.2.5,2.3,,1.4,,4.2,,0.0,
2021,"Tillsonburg (CA), Ont.",2021S0504546,2016,Affordability: unaffordable housing,92.2.6,1620,,635,,985,,0,
2021,"Tillsonburg (CA), Ont.",2021S0504546,2016,Percent of households in unaffordable housing,92.2.7,22.7,,12.8,,45.6,,0.0,
2021,"Tillsonburg (CA), Ont.",2021S0504546,2016,Core housing need: in core housing need,92.2.8,815,,190,,620,,0,
